Unnamed: 0,abv,id,name,style,brewery_id,ounces,brew_name,city,state
1301,5.1,1578,Lahaina Town Brown,American Brown Ale,375,12.0,Maui Brewing Company,Lahaina, HI
1302,5.5,1429,Pau Hana Pilsner,Czech Pilsener,375,12.0,Maui Brewing Company,Lahaina, HI
1303,5.0,1271,Lemongrass Saison,Saison / Farmhouse Ale,375,12.0,Maui Brewing Company,Lahaina, HI
1304,7.000000000000001,713,Aloha B’ak’tun,Belgian Strong Dark Ale,375,12.0,Maui Brewing Company,Lahaina, HI
1305,8.19999999999999,712,Liquid Breadfruit,Fruit / Vegetable Beer,375,12.0,Maui Brewing Company,Lahaina, HI
1306,6.0,690,Sobrehumano Palena'ole,American Amber / Red Ale,375,12.0,Maui Brewing Company,Lahaina, HI
1307,5.0,547,La Perouse White,Witbier,375,12.0,Maui Brewing Company,Lahaina, HI
1308,6.800000000000001,435,Flyin' HI.P.Hay,American IPA,375,12.0,Maui Brewing Company,Lahaina, HI
1309,5.5,313,Mana Wheat,American Pale Wheat Ale,375,12.0,Maui Brewing Company,Lahaina, HI
1310,4.5,33,Bikini Blonde Lager,Munich Helles Lager,375,12.0,Maui Brewing Company,Lahaina, HI
1311,5.7,32,CoCoNut Porter,American Porter,375,12.0,Maui Brewing Company,Lahaina, HI
1312,6.2,31,Big Swell IPA,American IPA,375,12.0,Maui Brewing Company,Lahaina, HI
1313,3.6999999999999997,1237,Pit Stop Chocolate Porter,American Porter,448,12.0,Mavericks Beer Company,Half Moon Bay, CA
1314,3.6999999999999997,1236,Pace Setter Belgian Style Wit,Witbier,448,12.0,Mavericks Beer Company,Half Moon Bay, CA
1315,3.6999999999999997,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),448,12.0,Mavericks Beer Company,Half Moon Bay, CA
1316,6.9,1986,Bushwhacker Cider,Cider,254,16.0,Meckley's Cidery,Somerset Center, MI
1317,6.9,1985,Weim-R-Iner,Cider,254,16.0,Meckley's Cidery,Somerset Center, MI
1318,6.9,1984,Cherry Bomb,Cider,254,16.0,Meckley's Cidery,Somerset Center, MI
1319,7.199999999999999,2186,Tsunami IPA,American IPA,203,19.2,Mehana Brewing Co.,Hilo, HI
1320,7.199999999999999,2185,Tsunami IPA,American IPA,203,12.0,Mehana Brewing Co.,Hilo, HI
1321,4.2,2184,Humpback Blonde Ale,American Blonde Ale,203,12.0,Mehana Brewing Co.,Hilo, HI
1322,5.2,2178,Hawaiian Crow Porter,American Porter,203,12.0,Mehana Brewing Co.,Hilo, HI
1323,5.2,2177,Volcano Red Ale,American Amber / Red Ale,203,12.0,Mehana Brewing Co.,Hilo, HI
1324,5.4,2176,Mauna Kea Pale Ale,American Pale Ale (APA),203,12.0,Mehana Brewing Co.,Hilo, HI
1325,5.3,1508,Shark Bait,Fruit / Vegetable Beer,393,12.0,Miami Brewing Company,Miami, FL
1326,5.3,1507,Gator Tail Brown Ale,American Brown Ale,393,12.0,Miami Brewing Company,Miami, FL
1327,7.1,1506,Miami Vice IPA,American IPA,393,12.0,Miami Brewing Company,Miami, FL
1328,5.3,1325,Big Rod Coconut Ale,American Blonde Ale,393,12.0,Miami Brewing Company,Miami, FL
1329,5.59999999999999,174,Mickey Finn's Amber Ale,American Amber / Red Ale,552,12.0,Mickey Finn's Brewery,Libertyville, IL
1330,6.3,2093,Pleasure Town,American IPA,223,12.0,Midnight Sun Brewing Company,Anchorage, AK
1331,6.3,1814,Pleasure Town IPA,American IPA,223,12.0,Midnight Sun Brewing Company,Anchorage, AK
1332,4.8,587,Snowshoe White Ale,Witbier,223,12.0,Midnight Sun Brewing Company,Anchorage, AK
1333,5.0,586,Kodiak Brown Ale,American Brown Ale,223,12.0,Midnight Sun Brewing Company,Anchorage, AK
1334,5.7,434,Sockeye Red IPA,American IPA,223,12.0,Midnight Sun Brewing Company,Anchorage, AK
1335,8.0,2668,Habitus (2014),American Double / Imperial IPA,3,16.0,Mike Hess Brewing Company,San Diego, CA
1336,7.5,2667,Solis,American IPA,3,16.0,Mike Hess Brewing Company,San Diego, CA
1337,6.0,2666,Jucundus,Wheat Ale,3,16.0,Mike Hess Brewing Company,San Diego, CA
1338,8.0,2664,Habitus,American Double / Imperial IPA,3,16.0,Mike Hess Brewing Company,San Diego, CA
1339,6.3,2663,Grazias,Cream Ale,3,16.0,Mike Hess Brewing Company,San Diego, CA
1340,5.79999999999999,2662,Claritas,Kölsch,3,16.0,Mike Hess Brewing Company,San Diego, CA
1341,8.3,2535,Vinyl Frontier,American Double / Imperial IPA,65,24.0,Mikerphone Brewing,Chicago, IL
1342,8.0,2534,Disco Superfly,American IPA,65,24.0,Mikerphone Brewing,Chicago, IL
1343,7.5,2533,Misty Mountain Hop,American IPA,65,24.0,Mikerphone Brewing,Chicago, IL
1344,7.5,2532,One-Hit Wonderful,Belgian IPA,65,24.0,Mikerphone Brewing,Chicago, IL
1345,6.5,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,65,24.0,Mikerphone Brewing,Chicago, IL
1346,4.3,2530,Daft Funk,Berliner Weissbier,65,24.0,Mikerphone Brewing,Chicago, IL
1347,7.5,2529,Love In An Ellavator,American IPA,65,24.0,Mikerphone Brewing,Chicago, IL
1348,5.3,2528,Spin Doctor,American Pale Ale (APA),65,24.0,Mikerphone Brewing,Chicago, IL
1349,5.0,1612,Keeper (Current),American Pilsner,363,12.0,Mikkeller,Pottstown, PA
1350,6.800000000000001,1611,Better Half,American IPA,363,12.0,Mikkeller,Pottstown, PA
1351,4.8,1273,SNO White Ale,Witbier,440,16.0,MillKing It Productions,Royal Oak, MI
1352,4.8,365,BRIK Irish Red Ale,Irish Red Ale,440,16.0,MillKing It Productions,Royal Oak, MI
1353,,273,AXL Pale Ale,American Pale Ale (APA),440,16.0,MillKing It Productions,Royal Oak, MI
1354,8.7,1884,Hop Freak,American Double / Imperial IPA,284,16.0,Milwaukee Brewing Company,Milwaukee, WI
1355,5.1,1272,Louie's Demise Amber Ale,American Amber / Red Ale,284,16.0,Milwaukee Brewing Company,Milwaukee, WI
1356,7.5,1080,Hop Happy,American IPA,284,16.0,Milwaukee Brewing Company,Milwaukee, WI
1357,6.5,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,284,16.0,Milwaukee Brewing Company,Milwaukee, WI
1358,9.2,776,O-Gii,Witbier,284,16.0,Milwaukee Brewing Company,Milwaukee, WI
1359,4.8,172,Flaming Damsel Lager (2010),Vienna Lager,284,16.0,Milwaukee Brewing Company,Milwaukee, WI
1360,5.1,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,284,16.0,Milwaukee Brewing Company,Milwaukee, WI
1361,9.9,2361,Axe Head Malt Liquor,American Malt Liquor,134,24.0,Minhas Craft Brewery,Monroe, WI
1362,5.4,2359,Huber Bock (2014),Bock,134,16.0,Minhas Craft Brewery,Monroe, WI
1363,4.0,2358,Minhas Light (2012),Light Lager,134,12.0,Minhas Craft Brewery,Monroe, WI
1364,5.0,2282,Huber,American Pale Lager,134,12.0,Minhas Craft Brewery,Monroe, WI
1365,6.2,2281,Clear Creek Ice,American Pale Lager,134,16.0,Minhas Craft Brewery,Monroe, WI
1366,6.2,2280,Clear Creek Ice,American Pale Lager,134,12.0,Minhas Craft Brewery,Monroe, WI
1367,5.5,2279,Mountain Crest,American Pale Lager,134,16.0,Minhas Craft Brewery,Monroe, WI
1368,5.5,2278,Mountain Crest,American Pale Lager,134,12.0,Minhas Craft Brewery,Monroe, WI
1369,5.5,2277,Mountain Creek (2013),American Pale Lager,134,12.0,Minhas Craft Brewery,Monroe, WI
1370,5.0,2276,Boxer,American Adjunct Lager,134,24.0,Minhas Craft Brewery,Monroe, WI
1371,4.2,2275,Boxer Light,Light Lager,134,12.0,Minhas Craft Brewery,Monroe, WI
1372,5.5,2274,Boxer Ice,American Adjunct Lager,134,12.0,Minhas Craft Brewery,Monroe, WI
1373,5.0,2273,Boxer,American Adjunct Lager,134,12.0,Minhas Craft Brewery,Monroe, WI
1374,5.0,2442,Cortez Gold,Belgian Pale Ale,98,32.0,Mission Brewery,San Diego, CA
1375,6.800000000000001,2441,Mission IPA,American IPA,98,32.0,Mission Brewery,San Diego, CA
1376,4.8,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),98,32.0,Mission Brewery,San Diego, CA
1377,9.2,1459,Shipwrecked Double IPA,American Double / Imperial IPA,98,32.0,Mission Brewery,San Diego, CA
1378,4.0,1476,Squeaky Bike Nut Brown Ale,American Brown Ale,399,16.0,Moab Brewery,Moab, UT
1379,4.0,902,Dead Horse Amber,American Pale Wheat Ale,399,16.0,Moab Brewery,Moab, UT
1380,4.0,645,Rocket Bike American Lager,California Common / Steam Beer,399,16.0,Moab Brewery,Moab, UT
1381,4.0,644,Johnny's American IPA,American IPA,399,16.0,Moab Brewery,Moab, UT
1382,5.5,337,Boneshaker Brown Ale,English Brown Ale,547,24.0,Moat Mountain Smoke House & Brew...,North Conway, NH
1383,5.59999999999999,336,Iron Mike Pale Ale,American Pale Ale (APA),547,24.0,Moat Mountain Smoke House & Brew...,North Conway, NH
1384,4.2,2236,Monkadelic,American Pale Ale (APA),189,12.0,Modern Monks Brewery,Lincoln, NE
1385,7.5,2159,City of the Sun,American IPA,209,16.0,Modern Times Beer,San Diego, CA
1386,6.800000000000001,2157,Booming Rollers,American IPA,209,16.0,Modern Times Beer,San Diego, CA
1387,5.2,2156,Oneida,American Pale Ale (APA),209,16.0,Modern Times Beer,San Diego, CA
1388,6.7,2154,Aurora ,American Amber / Red Ale,209,16.0,Modern Times Beer,San Diego, CA
1389,5.5,1495,Lomaland,Saison / Farmhouse Ale,209,16.0,Modern Times Beer,San Diego, CA
1390,4.7,1494,Fortunate Islands,American Pale Wheat Ale,209,16.0,Modern Times Beer,San Diego, CA
1391,5.79999999999999,1493,Black House,American Stout,209,16.0,Modern Times Beer,San Diego, CA
1392,6.5,1492,Blazing World,American Amber / Red Ale,209,16.0,Modern Times Beer,San Diego, CA
1393,5.0,327,Wapiti Amber Ale,American Amber / Red Ale,549,12.0,Mogollon Brewing Company,Flagstaff, AZ
1394,5.4,719,Sweet Georgia Brown,American Brown Ale,514,16.0,Monkey Paw Pub & Brewery,San Diego, CA
1395,8.7,718,Rich Man's IIPA,American Double / Imperial IPA,514,16.0,Monkey Paw Pub & Brewery,San Diego, CA
1396,5.79999999999999,717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),514,16.0,Monkey Paw Pub & Brewery,San Diego, CA
1397,5.59999999999999,1907,Montauk Summer Ale,American Blonde Ale,276,12.0,Montauk Brewing Company,Montauk, NY
1398,6.0,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),276,12.0,Montauk Brewing Company,Montauk, NY
1399,5.59999999999999,1756,When Helles Freezes Over,Munich Helles Lager,326,12.0,Morgan Street Brewery,Saint Louis, MO
1400,4.9,1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,326,12.0,Morgan Street Brewery,Saint Louis, MO
1401,4.7,1052,Honey Wheat,American Pale Wheat Ale,326,12.0,Morgan Street Brewery,Saint Louis, MO
1402,4.6,1051,Black Bear Dark Lager,Schwarzbier,326,12.0,Morgan Street Brewery,Saint Louis, MO
1403,5.0,1046,Golden Pilsner,German Pilsener,326,12.0,Morgan Street Brewery,Saint Louis, MO
1404,5.2,2413,Cali Creamin',Cream Ale,111,12.0,Mother Earth Brew Company,Vista, CA
1405,5.0,419,Second Wind Pale Ale,American Pale Ale (APA),540,12.0,Mother Earth Brewing Company,Kinston, NC
1406,5.0,408,Sunny Haze,Hefeweizen,540,12.0,Mother Earth Brewing Company,Kinston, NC
1407,5.2,2237,Towhead,American Blonde Ale,188,12.0,Mother's Brewing,Springfield, MO
1408,7.000000000000001,2208,Lil' Helper,American IPA,188,12.0,Mother's Brewing,Springfield, MO
1409,8.19999999999999,1952,Train Wreck,American Amber / Red Ale,260,16.0,Mountain Town Brewing Company ,Mount Pleasant, MI
1410,8.5,768,Full Moon Belgian White Ale,Witbier,507,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1411,7.199999999999999,625,Desert Magic IPA,American IPA,507,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1412,4.2,326,Up River Light,Light Lager,507,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1413,8.5,132,Full Moon Belgian White Ale (2007),Witbier,507,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1414,5.5,131,Dry Heat Hefeweizen (2006),Hefeweizen,507,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1415,5.0,1598,Mustang Sixty-Six,American Amber / Red Lager,366,12.0,Mustang Brewing Company,Mustang, OK
1416,4.0,862,Mustang '33,American Pale Lager,366,12.0,Mustang Brewing Company,Mustang, OK
1417,4.0,699,Session '33 (2011),American Pale Lager,366,12.0,Mustang Brewing Company,Mustang, OK
1418,5.3,421,Mustang Golden Ale,American Blonde Ale,366,12.0,Mustang Brewing Company,Mustang, OK
1419,5.3,420,Washita Wheat,American Pale Wheat Ale,366,12.0,Mustang Brewing Company,Mustang, OK
1420,3.6999999999999997,2345,Gansett Light,Light Lager,143,16.0,Narragansett Brewing Company,Providence, RI
1421,5.2,2224,Bohemian Pils,American Pilsner,143,16.0,Narragansett Brewing Company,Providence, RI
1422,5.3,1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,143,16.0,Narragansett Brewing Company,Providence, RI
1423,8.6,1291,Narragansett Bohemian Pilsner,German Pilsener,143,16.0,Narragansett Brewing Company,Providence, RI
1424,4.2,1093,Narragansett Summer Ale,American Pale Wheat Ale,143,12.0,Narragansett Brewing Company,Providence, RI
1425,5.0,580,Narragansett Cream Ale,Cream Ale,143,16.0,Narragansett Brewing Company,Providence, RI
1426,4.2,403,Narragansett Summer Ale,American Pale Wheat Ale,143,16.0,Narragansett Brewing Company,Providence, RI
1427,7.000000000000001,316,Narragansett Porter,American Porter,143,16.0,Narragansett Brewing Company,Providence, RI
1428,6.5,315,Narragansett Bock,Bock,143,16.0,Narragansett Brewing Company,Providence, RI
1429,5.5,314,Narragansett Fest Lager,Märzen / Oktoberfest,143,16.0,Narragansett Brewing Company,Providence, RI
1430,5.3,1537,Undun Blonde Ale,American Blonde Ale,387,16.0,Natian Brewery,Portland, OR
1431,7.3999999999999995,1536,CuDa Cascadian Dark Ale,American Black Ale,387,16.0,Natian Brewery,Portland, OR
1432,8.5,1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,387,16.0,Natian Brewery,Portland, OR
1433,8.5,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,387,16.0,Natian Brewery,Portland, OR
1434,7.3999999999999995,746,CuDa Cascadian Dark Ale (2012),American Black Ale,387,16.0,Natian Brewery,Portland, OR
1435,5.3,654,Undun Blonde Ale (2012),American Blonde Ale,387,16.0,Natian Brewery,Portland, OR
1436,6.1,1705,Wick For Brains,Pumpkin Ale,337,12.0,Nebraska Brewing Company,Papillion, NE
1437,6.5,1148,Nebraska India Pale Ale,American IPA,337,12.0,Nebraska Brewing Company,Papillion, NE
1438,4.8,1147,EOS Hefeweizen,Hefeweizen,337,12.0,Nebraska Brewing Company,Papillion, NE
1439,4.8,1146,Brunette Nut Brown Ale,English Brown Ale,337,12.0,Nebraska Brewing Company,Papillion, NE
1440,5.7,1145,Cardinal Pale Ale,American Pale Ale (APA),337,12.0,Nebraska Brewing Company,Papillion, NE
1441,6.6000000000000005,1758,County Line IPA,American IPA,325,12.0,Neshaminy Creek Brewing Company,Croydon, PA
1442,4.8,1757,Trauger Pilsner,German Pilsener,325,12.0,Neshaminy Creek Brewing Company,Croydon, PA
1443,4.5,2475,Slow Ride,American IPA,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1444,6.5,2230,Ranger IPA,American IPA,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1445,5.0,1987,Shift,American Pale Lager,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1446,5.59999999999999,1978,1554 Black Lager,Euro Dark Lager,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1447,4.8,1975,Blue Paddle,Czech Pilsener,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1448,5.5,1737,California Route,American Amber / Red Lager,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1449,5.2,1707,Snapshot,American Pale Wheat Ale,82,16.0,New Belgium Brewing Company,Fort Collins, CO
1450,4.8,1690,Sunshine Wheat Beer,American Pale Wheat Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1451,5.2,1586,Fat Tire Amber Ale,American Amber / Red Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1452,5.0,952,Shift (1),American Pale Lager,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1453,5.2,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1454,5.0,578,Shift,American Pale Lager,82,16.0,New Belgium Brewing Company,Fort Collins, CO
1455,6.5,564,Ranger IPA,American IPA,82,16.0,New Belgium Brewing Company,Fort Collins, CO
1456,5.2,563,Fat Tire Amber Ale,American Amber / Red Ale,82,16.0,New Belgium Brewing Company,Fort Collins, CO
1457,6.5,115,Ranger IPA (Current),American IPA,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1458,4.8,72,Sunshine Wheat Beer (2009),American Pale Wheat Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1459,5.2,71,Fat Tire Amber Ale (2008),American Amber / Red Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
1460,3.4000000000000004,1417,Weiss Trash Culture,Berliner Weissbier,410,12.0,New England Brewing Company,Woodbridge, CT
1461,6.2,885,Sea Hag IPA,American IPA,410,12.0,New England Brewing Company,Woodbridge, CT
1462,5.0,884,Elm City Pilsner,American Pilsner,410,12.0,New England Brewing Company,Woodbridge, CT
1463,5.0,757,Atlantic Amber Ale (2004),American Amber / Red Ale,410,12.0,New England Brewing Company,Woodbridge, CT
1464,9.0,568,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,410,12.0,New England Brewing Company,Woodbridge, CT
1465,8.799999999999999,320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,410,12.0,New England Brewing Company,Woodbridge, CT
1466,9.0,43,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,410,16.0,New England Brewing Company,Woodbridge, CT
1467,8.799999999999999,42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,410,16.0,New England Brewing Company,Woodbridge, CT
1468,5.0,41,Elm City Lager (2007),American Pilsner,410,12.0,New England Brewing Company,Woodbridge, CT
1469,5.0,40,Atlantic Amber Ale (2007),American Amber / Red Ale,410,12.0,New England Brewing Company,Woodbridge, CT
1470,6.2,39,Sea Hag IPA (Current),American IPA,410,12.0,New England Brewing Company,Woodbridge, CT
1471,5.0,2272,Rebirth Pale Ale,American Pale Ale (APA),174,12.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1472,6.800000000000001,1582,Irish Channel Stout,American Stout,174,16.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1473,8.799999999999999,1114,MechaHopzilla,American Double / Imperial IPA,174,16.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1474,6.5,486,Hopitoulas IPA,American IPA,174,16.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1475,3.9,485,NOLA Brown Ale,English Dark Mild Ale,174,12.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1476,4.9,484,NOLA Blonde Ale,American Blonde Ale,174,12.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1477,5.59999999999999,2043,Skylight,Dunkelweizen,241,12.0,New Republic Brewing Company,College Station, TX
1478,5.59999999999999,2042,Kadigan,American Blonde Ale,241,12.0,New Republic Brewing Company,College Station, TX
1479,5.2,2041,Dammit Jim!,American Amber / Red Ale,241,12.0,New Republic Brewing Company,College Station, TX
1480,5.4,646,Nut Brown Ale,English Brown Ale,518,12.0,New South Brewing Company,Myrtle Beach, SC
1481,4.6,165,White Ale,Witbier,518,12.0,New South Brewing Company,Myrtle Beach, SC
1482,4.2,2050,Cream Ale,Cream Ale,238,12.0,Newburgh Brewing Company,Newburgh, NY
1483,7.199999999999999,915,Green Head IPA,American IPA,495,12.0,Newburyport Brewing Company,Newburyport, MA
1484,5.4,914,Plum Island Belgian White,Witbier,495,12.0,Newburyport Brewing Company,Newburyport, MA
1485,5.5,913,Newburyport Pale Ale,American Pale Ale (APA),495,12.0,Newburyport Brewing Company,Newburyport, MA
1486,5.5,1811,Marblehead,American Amber / Red Ale,305,16.0,Night Shift Brewing,Everett, MA
1487,5.1,1622,Jam Session,American Pale Ale (APA),359,16.0,NoDa Brewing Company,Charlotte, NC
1488,7.199999999999999,1621,Hop Drop 'N Roll IPA,American IPA,359,16.0,NoDa Brewing Company,Charlotte, NC
1489,6.0,1307,Paleo IPA,English India Pale Ale (IPA),431,12.0,North Country Brewing Company,Slippery Rock, PA
1490,6.1,1306,Buck Snort Stout,American Stout,431,12.0,North Country Brewing Company,Slippery Rock, PA
1491,5.5,1305,Station 33 Firehouse Red,Irish Red Ale,431,12.0,North Country Brewing Company,Slippery Rock, PA
1492,4.5,1304,Slimy Pebble Pils,German Pilsener,431,12.0,North Country Brewing Company,Slippery Rock, PA
1493,4.5,2692,Get Together,American IPA,0,16.0,NorthGate Brewing ,Minneapolis, MN
1494,4.9,2691,Maggie's Leap,Milk / Sweet Stout,0,16.0,NorthGate Brewing ,Minneapolis, MN
1495,4.8,2690,Wall's End,English Brown Ale,0,16.0,NorthGate Brewing ,Minneapolis, MN
1496,6.0,2689,Pumpion,Pumpkin Ale,0,16.0,NorthGate Brewing ,Minneapolis, MN
1497,6.0,2688,Stronghold,American Porter,0,16.0,NorthGate Brewing ,Minneapolis, MN
1498,5.59999999999999,2687,Parapet ESB,Extra Special / Strong Bitter (ESB),0,16.0,NorthGate Brewing ,Minneapolis, MN
1499,6.9,1854,Blue Boots IPA,American IPA,293,16.0,Northampton Brewery,Northamtpon, MA
1500,6.3,1227,Hoppy Bitch IPA,American IPA,450,16.0,Northwest Brewing Company,Pacific, WA
1501,6.3,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),450,16.0,Northwest Brewing Company,Pacific, WA
1502,4.5,541,Walter's Premium Pilsener Beer,German Pilsener,529,12.0,Northwoods Brewpub,Eau Claire, WI
1503,4.5,109,Floppin' Crappie,American Pale Wheat Ale,529,12.0,Northwoods Brewpub,Eau Claire, WI
1504,4.3,1917,Left of the Dial IPA,American IPA,271,12.0,Notch Brewing Company,Ipswich, MA
1505,4.0,1190,Notch Session Pils,Czech Pilsener,271,12.0,Notch Brewing Company,Ipswich, MA
1506,5.5,1264,O'Fallon Pumpkin Beer,Pumpkin Ale,442,12.0,O'Fallon Brewery,O'Fallon, MO
1507,6.1,1258,5 Day IPA,American IPA,442,12.0,O'Fallon Brewery,O'Fallon, MO
1508,5.1,128,O'Fallon Wheach,Fruit / Vegetable Beer,442,12.0,O'Fallon Brewery,O'Fallon, MO
1509,6.7,2331,Watershed IPA,American IPA,150,12.0,Oakshire Brewing,Eugene, OR
1510,5.4,1669,Oakshire Amber Ale,American Amber / Red Ale,150,12.0,Oakshire Brewing,Eugene, OR
1511,5.79999999999999,1668,Overcast Espresso Stout,American Stout,150,12.0,Oakshire Brewing,Eugene, OR
1512,6.7,999,Watershed IPA (2013),American IPA,150,12.0,Oakshire Brewing,Eugene, OR
1513,8.19999999999999,2247,Lake Monster,Baltic Porter,184,16.0,Oasis Texas Brewing Company,Austin, TX
1514,4.9,2071,London Homesick Ale,English Bitter,184,12.0,Oasis Texas Brewing Company,Austin, TX
1515,4.8,2070,Luchesa Lager,Keller Bier / Zwickel Bier,184,12.0,Oasis Texas Brewing Company,Austin, TX
1516,4.8,2069,Slow Ride,American Pale Ale (APA),184,12.0,Oasis Texas Brewing Company,Austin, TX
1517,4.7,2192,Occidental Hefeweizen,American Pale Wheat Ale,200,16.0,Occidental Brewing Company,Portland, OR
1518,5.1,1130,Occidental Dunkel,Dunkelweizen,200,16.0,Occidental Brewing Company,Portland, OR
1519,5.0,1129,Occidental Altbier,Altbier,200,16.0,Occidental Brewing Company,Portland, OR
1520,4.5,1081,Occidental Kölsch,Kölsch,200,16.0,Occidental Brewing Company,Portland, OR
1521,9.2,2335,Perpetual Darkness,Belgian Strong Dark Ale,148,12.0,Odyssey Beerwerks,Arvada, CO
1522,8.7,2334,Clan Warrior,Scotch Ale / Wee Heavy,148,12.0,Odyssey Beerwerks,Arvada, CO
1523,5.4,2333,Psycho Penguin Vanilla Porter,American Porter,148,12.0,Odyssey Beerwerks,Arvada, CO
1524,4.7,1721,Heliocentric Hefeweizen,Hefeweizen,148,12.0,Odyssey Beerwerks,Arvada, CO
1525,5.1,1720,Ghose Drifter Pale Ale,American Pale Ale (APA),148,12.0,Odyssey Beerwerks,Arvada, CO
1526,5.1,1431,Ghost Rider Pale Ale (2013),American Pale Ale (APA),148,12.0,Odyssey Beerwerks,Arvada, CO
1527,4.7,1430,Helios Hefeweizen (2013),Hefeweizen,148,12.0,Odyssey Beerwerks,Arvada, CO
1528,9.5,1059,The Hole in Hadrian's Wall,Scottish Ale,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
1529,6.5,1058,33 Select Brown Ale,American Brown Ale,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
1530,6.0,603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
1531,5.0,602,Boji Blue Pale Ale,American Pale Ale (APA),471,16.0,Okoboji Brewing Company,Spirit Lake, IA
1532,5.7,601,Winter Games Select #32 Stout,American Stout,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
1533,5.0,600,Boji Beach Golden Rye Ale,Rye Beer,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
1534,6.0,1828,Hopsmith Pale Lager,American Pale Lager,301,16.0,Old Forge Brewing Company,Danville, PA
1535,6.5,1487,Falling Down Brown Ale,American Brown Ale,301,16.0,Old Forge Brewing Company,Danville, PA
1536,6.800000000000001,1486,Resolution Rye Stout,American Stout,301,16.0,Old Forge Brewing Company,Danville, PA
1537,5.5,1485,Plowshare Porter,American Porter,301,16.0,Old Forge Brewing Company,Danville, PA
1538,4.6,1394,Old Forge Pumpkin Ale,Pumpkin Ale,301,16.0,Old Forge Brewing Company,Danville, PA
1539,4.5,1381,Endless Sun Ale,American Pale Wheat Ale,301,16.0,Old Forge Brewing Company,Danville, PA
1540,6.5,900,Celestial Blonde Ale,American Blonde Ale,301,16.0,Old Forge Brewing Company,Danville, PA
1541,7.5,891,Overbite IPA,American IPA,301,16.0,Old Forge Brewing Company,Danville, PA
1542,5.5,509,T-Rail Pale Ale,American Pale Ale (APA),301,16.0,Old Forge Brewing Company,Danville, PA
1543,4.8,508,Endless Summer Ale (2011),American Pale Wheat Ale,301,16.0,Old Forge Brewing Company,Danville, PA
1544,5.3,1530,Clem's Gold,American Pale Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
1545,5.5,1529,Lizzy's Red,American Amber / Red Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
1546,6.7,1528,Orlison India Pale Lager,American Pale Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
1547,4.2,1527,Brünette,Euro Dark Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
1548,4.09999999999999,1526,Havanüther,Light Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
1549,6.5,2113,Lyric Ale,Saison / Farmhouse Ale,216,12.0,Orpheus Brewing,Atlanta, GA
1550,5.3,2112,Atalanta,Saison / Farmhouse Ale,216,12.0,Orpheus Brewing,Atlanta, GA
